ID,label-0,label-1
1.nii.gz,0.09401839390975864,0.9059816060902414
104.nii.gz,0.9984941838862167,0.0015058161137832802
105.nii.gz,0.09924126507788411,0.9007587349221159
107.nii.gz,0.9117605919620632,0.08823940803793681
108.nii.gz,0.9884431974801242,0.011556802519875793
11.nii.gz,0.14313300947681273,0.8568669905231873
110.nii.gz,0.18174968318713647,0.8182503168128635
113.nii.gz,0.8921184030262582,0.10788159697374176
114.nii.gz,0.9982124139469892,0.001787586053010797
116.nii.gz,0.9894613110146654,0.01053868898533457
118.nii.gz,0.6174093672441278,0.38259063275587224
119.nii.gz,0.8466500132136532,0.15334998678634676
12.nii.gz,0.1466276844270482,0.8533723155729518
15.nii.gz,0.07244776640806339,0.9275522335919366
17.nii.gz,0.1879734068003579,0.8120265931996421
19.nii.gz,0.0026236283824463413,0.9973763716175537
2.nii.gz,0.2385072491364666,0.7614927508635334
20.nii.gz,0.23268680986515933,0.7673131901348407
21.nii.gz,0.20064971418734368,0.7993502858126563
22.nii.gz,0.0622931504659755,0.9377068495340245
23.nii.gz,0.07282530391003206,0.9271746960899679
25.nii.gz,0.31808774715036003,0.68191225284964
27.nii.gz,0.04012293434869718,0.9598770656513028
28.nii.gz,0.5149058964209303,0.48509410357906974
29.nii.gz,0.0742084325812512,0.9257915674187488
3.nii.gz,0.024944126024586066,0.9750558739754139
30.nii.gz,0.0780011710501296,0.9219988289498704
33.nii.gz,0.05918941553823365,0.9408105844617664
34.nii.gz,0.3767642633969531,0.6232357366030469
36.nii.gz,0.1368582462158553,0.8631417537841447
37.nii.gz,0.03803052334295698,0.961969476657043
38.nii.gz,0.31994011256736765,0.6800598874326323
39.nii.gz,0.9258506925312481,0.07414930746875194
4.nii.gz,0.056530530115656896,0.9434694698843431
40.nii.gz,0.16700901360135323,0.8329909863986468
42.nii.gz,0.23563193857728193,0.7643680614227181
44.nii.gz,0.22023596308926163,0.7797640369107384
45.nii.gz,0.21927492222866696,0.780725077771333
47.nii.gz,0.06797660184062637,0.9320233981593736
49.nii.gz,0.16774211541154194,0.8322578845884581
50.nii.gz,0.04022504023407192,0.9597749597659281
52.nii.gz,0.03990961669332349,0.9600903833066765
53.nii.gz,0.04517257856542878,0.9548274214345712
54.nii.gz,0.37166356215529894,0.6283364378447011
55.nii.gz,0.0915064971552525,0.9084935028447475
56.nii.gz,0.4181299355156807,0.5818700644843193
57.nii.gz,0.7716342439567055,0.22836575604329443
61.nii.gz,0.7400724655211859,0.25992753447881406
63.nii.gz,0.5273012970923521,0.4726987029076479
64.nii.gz,0.7147672370759358,0.2852327629240642
65.nii.gz,0.12862686580305172,0.8713731341969483
67.nii.gz,0.36776190685394194,0.6322380931460581
69.nii.gz,0.37572911147769394,0.6242708885223061
70.nii.gz,0.8758318955577638,0.12416810444223624
72.nii.gz,0.793216181745021,0.206783818254979
73.nii.gz,0.06573977521697949,0.9342602247830205
75.nii.gz,0.8473665518430777,0.15263344815692229
77.nii.gz,0.468924436282119,0.531075563717881
78.nii.gz,0.4260922926774128,0.5739077073225872
8.nii.gz,0.17444226025938314,0.8255577397406169
80.nii.gz,0.831197893578943,0.168802106421057
82.nii.gz,0.12699803779628038,0.8730019622037196
83.nii.gz,0.5933892735743737,0.40661072642562635
84.nii.gz,0.6352473326976578,0.3647526673023422
89.nii.gz,0.7993952474894729,0.2006047525105271
91.nii.gz,0.47999023117303163,0.5200097688269684
92.nii.gz,0.34363032740150323,0.6563696725984968
93.nii.gz,0.9705198137270618,0.029480186272938257
94.nii.gz,0.6044009812779183,0.39559901872208175
97.nii.gz,0.582312393369314,0.41768760663068605
98.nii.gz,0.7302311482567422,0.2697688517432578
